state,test_id,recall_vote,district,census_fips,ca_race,ca_gender,ca_partyaffiliation,ca_voterstatus,ca_age,co_find,di_statehousedistrict,di_uniqueprecinctcode,es_genrate,es_anyprimary,hh_totalpersons,hh_totalhh2s,hh_ageavg,hh_children,hh_white,hh_black,hh_asian,hh_hispanic,hh_otherrace,hh_dems,hh_reps,hh_type,hh_partisanbehave,sy_marriagescore,sy_educscore,sy_gunscore,ac_pctwhite,ac_pctblack,ac_pctindianalaskan,ac_pctasian,ac_pcthawaiianpacific,ac_pctotherrace,ac_pcthispaniclatino,ac_pctnonenglishspkrs,ac_pctalternativeworkschedule,ac_pctgraduatedegree,ac_pctarmedforces,ac_pctveterans,ac_pctpublicassistance,ac_pcthhsincome200kplus,ac_medianhhincome,sy_partisanscore2012,sy_voteprop2012,sy_ideologymodel,density_cluster,member_type_status,afl_mem
CO,1646158,No,03,08101001500,C,F,DEM,A,26,NA,46,3035e6,0.2188,N,3,3,50.33,0,3,0,0,0,0,1,0,GN,DO,0.248,0.399,0.116,0.642495,0,0.009337,0,0,0.008702,0.348803,0.084691,0.095238,0.118005,0,0.149183,0.125407,0,33393,94.67,23.1,71,Suburban,NA,0
CO,659752,DK,03,08101002905,C,M,NPA,I,54,NA,47,3035e6,0.3807,N,2,2,53,0,2,0,0,0,0,0,0,O,O,0.612,0.38,0.618,0.910331,0,0.009702,0,0,0,0.089669,0.07234,0.043103,0.096685,0.012475,0.218229,0,0,56250,39.43,35.1,38.8,Rural,NA,0
CO,4213054,Yes,03,08101001800,C,F,REP,A,25,5000,46,3035e6,0.8664,Y,3,3,28,0,2,1,0,0,0,1,1,SS,DR,0.126,0.429,0.218,0.558419,0,0,0,0,0.017182,0.424399,0.256849,0.070866,0.040273,0,0.158362,0.047945,0,33895,4.27,93.6,28.4,Suburban,NA,0
CO,2327258,Yes,03,08101003102,C,F,DEM,A,40,116000,62,3036e6,0.9169,Y,2,1,39.5,1,2,0,0,0,0,2,0,MC,D,0.928,0.427,0.263,0.670366,0,0.003866,0,0,0.069922,0.259711,0.291139,0.083333,0.143975,0,0.134508,0,0.113924,91875,97.99,99,72,Suburban,HH,1
CO,1239597,DK,03,08101003004,C,F,NPA,A,30,129000,46,3035e6,0.3807,N,3,2,39.33,1,3,0,0,0,0,0,0,MC,O,0.898,0.699,0.174,0.786949,0,0,0.026793,0.003025,0.017718,0.165514,0.128676,0.192713,0.224047,0,0.150147,0,0.091912,75526,61.04,90.3,63.8,Rural,NA,0
CO,1463362,No,03,08101002907,C,F,NPA,A,42,25000,47,3035e6,0.3807,N,2,2,42,0,2,0,0,0,0,1,0,O,DO,0.536,0.311,0.269,0.649706,0.009785,0.007771,0.017613,0,0.007828,0.293542,0.17551,0.125212,0.007614,0,0.200446,0.126531,0,55500,93.89,78.7,60.5,Rural,NA,0
CO,728252,DK,03,08101002801,H,F,NPA,A,39,66000,46,3035e6,0.3807,N,9,4,52,1,1,0,0,8,0,6,0,GN,DO,0.167,0.237,0.197,0.494613,0,0.009282,0,0.013712,0,0.491675,0.348786,0,0.0252,0.006841,0.143401,0.04415,0,35795,87.61,66,53.8,Suburban,NA,0
CO,2778480,Yes,03,08101002600,C,M,NPA,A,36,14000,62,3036e6,0.2188,N,2,2,33.5,0,1,1,0,0,0,0,1,O,RO,0.39,0.261,0.388,0.534791,0,0.006999,0,0,0,0.465209,0.264706,0.133333,0.009367,0,0.14273,0.191176,0,25000,47.08,56.7,44.2,Suburban,NA,0
CO,4892014,No,03,08101001700,H,F,DEM,A,41,64000,46,3035e6,0.884,Y,6,4,33.83,5,1,0,0,5,0,3,0,MC,DO,0.819,0.501,0.225,0.716771,0,0.004001,0,0,6.96e-4,0.282533,0.133229,0.071556,0.143805,0,0.133692,0.056426,0.018809,22246,97.08,98.8,71.7,Suburban,NA,0
CO,502366,DK,03,08101002806,C,F,REP,A,46,107000,46,3035e6,0.7531,N,5,2,40,1,3,0,0,2,0,1,3,GN,DR,0.897,0.698,0.324,0.734768,0.008791,0.002728,0,0.003031,0.0097,0.24371,0.149088,0.080827,0.14823,0,0.172566,0.025377,0.065821,62523,1.97,96.9,28.8,Rural,HH,1
CO,1380690,Yes,03,08101002903,C,F,REP,A,27,109000,47,3035e6,0.665,N,5,5,40.6,1,4,1,0,0,0,0,3,MC,RO,0.325,0.489,0.203,0.608452,0.049645,0.012511,0.01773,0,0.020095,0.304078,0.188406,0.097651,0.070886,0.002891,0.16703,0.012681,0.006341,59922,3.19,95.2,26.9,Rural,NA,0
CO,3271111,Yes,03,08101001700,C,F,REP,A,57,70000,46,3035e6,0.8181,N,5,3,59.6,0,4,0,0,1,0,0,3,MN,R,0.778,0.378,0.312,0.703895,0,0.004001,0,0,0.013173,0.282932,0.092647,0.055156,0.067044,0,0.133692,0.038235,0.025,56354,3.43,93.2,25.4,Suburban,NA,0
CO,511227,DK,03,08067970800,C,M,NPA,A,25,24000,46,3035e6,0.3807,N,2,1,25,0,2,0,0,0,0,0,0,O,O,0.901,0.393,0.416,0.642484,0,0.109694,0,0,0,0.146405,0.226879,0.076106,0.1714,0,0.128349,0,0.037572,53913,52.01,68.5,53,Rural,NA,0
CO,4742816,No,03,08041003100,C,F,DEM,A,62,NA,62,3036e6,0.3323,N,2,2,47,0,1,0,0,1,0,1,1,GN,DR,0.253,0.353,0.216,0.881426,0.028192,0.005352,0,0,0.065506,0.024876,0.126761,0.04955,0.220141,0,0.163553,0.079812,0.403756,145250,90.1,67.1,63.2,Suburban,NA,0
CO,3201436,Yes,03,08005005623,C,M,REP,A,32,95000,46,3035e6,0.3831,N,2,1,31.5,0,2,0,0,0,0,0,2,MN,R,0.933,0.59,0.523,0.89899,0,0,0.01443,0,0.012987,0.073593,0.061931,0,0.166027,0,0.188811,0.040073,0.247723,116406,2.71,94,23.5,Urban,NA,0
CO,1957435,DK,03,08101003004,C,M,DEM,A,75,131000,47,3035e6,0.7755,Y,2,1,73,1,2,0,0,0,0,2,0,MC,D,0.919,0.64,0.417,0.786949,0,0,0.026793,0.003025,0.017718,0.165514,0.128676,0.192713,0.224047,0,0.150147,0,0.091912,75526,84.53,98.4,56.2,Rural,NA,0
CO,764959,No,03,UNKNOWN,C,F,DEM,A,73,NA,46,3035e6,0.232,N,3,1,65.33,NA,3,0,0,0,0,2,0,GN,D,0.567,0.214,0.223,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,87.24,30.6,53.4,NA,NA,0
CO,772098,Yes,03,08101000902,C,M,REP,A,38,118000,47,3035e6,0.2514,Y,2,2,37,0,2,0,0,0,0,0,2,O,R,0.666,0.596,0.384,0.487371,0.089336,0.012713,0.004677,0,0.027596,0.39102,0.190789,0.100248,0.066917,0.006118,0.19557,0.098684,0.019737,46613,4.87,96.1,22.5,Suburban,NA,0
CO,4761582,Yes,03,08101002905,C,F,REP,A,77,95000,47,3035e6,0.1866,Y,4,1,70.5,0,4,0,0,0,0,0,2,MN,R,0.771,0.263,0.309,0.867438,0.016014,0.009702,0.007117,0,0.024911,0.08452,0.085575,0.056911,0.051613,0.012475,0.218229,0,0.0489,69417,2.39,97.9,19.7,Rural,NA,0
CO,2831363,DK,03,08101002907,C,F,REP,A,65,159000,46,3035e6,0.6679,Y,5,2,72.8,0,5,0,0,0,0,0,4,MN,R,0.789,0.592,0.281,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,4.14,97,29.4,Rural,NA,0
CO,3548999,No,03,08101002907,C,M,REP,A,61,106000,46,3035e6,0.6396,N,3,2,61.33,0,3,0,0,0,0,0,1,MN,RO,0.955,0.787,0.619,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,4.38,93.1,27.8,Rural,NA,0
CO,1992611,Yes,03,08101002700,H,F,NPA,A,25,12000,46,3035e6,0.3807,N,5,5,37.8,0,4,0,0,1,0,2,1,GN,DR,0.354,0.36,0.162,0.538546,0,0,0,0,0,0.461454,0.211896,0.146341,0.051867,0,0.204481,0.100372,0,38073,73.53,81.7,58.3,Suburban,NA,0
CO,3404668,Yes,03,08101002000,C,F,DEM,A,65,5000,62,3036e6,0.7079,Y,5,5,76.6,0,5,0,0,0,0,5,0,GN,D,0.566,0.2,0.271,0.148055,0.035132,0,0,0,0,0.816813,0.579137,0.086022,0.005697,0,0.143967,0.136691,0,23286,89.34,97.1,55.5,Suburban,NA,0
CO,4973627,No,03,08101000600,H,M,NPA,A,28,6000,47,3035e6,0.3807,N,5,2,39.2,1,0,0,0,5,0,3,0,MC,DO,0.661,0.178,0.324,0.538554,0.006024,0.075574,0,0,0,0.33012,0.125,0.135542,0.003915,0,0.18011,0.073864,0,22803,92.97,82.3,55.9,Suburban,NA,0
CO,756838,Yes,03,08101000904,C,M,REP,A,28,NA,47,3035e6,0.3807,N,2,2,28,NA,2,0,0,0,0,0,2,O,R,0.794,0.344,0.434,0.649217,0.017809,0.004111,0,0,0.002698,0.320561,0.194915,0.092105,0.120073,0,0.170822,0.032203,0.028814,52679,8.12,64.7,37.2,Suburban,NA,0
CO,4255412,Yes,03,08101000500,C,F,NPA,A,26,9000,47,3035e6,0.2188,N,4,1,34.25,0,4,0,0,0,0,1,1,GN,DR,0.428,0.355,0.166,0.4992,0,0.003167,0,0,0.04,0.4608,0.248201,0.136719,0.093948,0,0.12218999999999999,0.133094,0,16958,68.26,61.6,64.3,Suburban,NA,0
CO,2480833,No,03,08101001700,H,M,DEM,A,27,52000,46,3035e6,0.4508,N,3,2,27.33,0,2,0,0,1,0,2,0,O,D,0.449,0.355,0.31,0.703895,0,0.004001,0,0,0.013173,0.282932,0.092647,0.055156,0.067044,0,0.133692,0.038235,0.025,56354,97.92,71.7,68.5,Suburban,NA,0
CO,970912,No,03,08101001600,C,F,DEM,A,34,116000,46,3035e6,0.7045,N,3,2,37.33,1,2,0,0,1,0,2,0,MC,D,0.766,0.547,0.201,0.703422,0,0,0,0,0.013308,0.28327,0.146154,0.379679,0.078431,0,0.185033,0,0,32386,86.9,96.2,55.7,Suburban,NA,0
CO,3993718,Yes,03,08101002500,C,M,REP,I,25,5000,46,3035e6,0.2188,N,4,4,42.75,0,1,0,0,3,0,3,1,GN,DR,0.373,0.173,0.376,0.21243,0,0.003173,0,0,0.012059,0.77551,0.316384,0.1247,0.030395,0,0.100794,0.19209,0,39750,12.98,44,40.8,Suburban,NA,0
CO,2831413,Yes,03,08101002907,C,F,DEM,A,35,6000,47,3035e6,0.2188,N,4,4,42.5,0,4,0,0,0,0,3,1,GN,DR,0.216,0.331,0.179,0.649706,0.009785,0.007771,0.017613,0,0.007828,0.293542,0.17551,0.125212,0.007614,0,0.200446,0.126531,0,55500,91.56,63.1,66.1,Rural,NA,0
CO,1027342,No,03,08043978800,C,F,DEM,A,48,5000,47,3035e6,0.4508,N,2,2,42,0,2,0,0,0,0,1,0,SS,DO,0.141,0.275,0.186,0.894939,0,0.009458,0.006135,0,0.004601,0.074387,0,0.116208,0.071698,0.003788,0.131092,0.016949,0.016949,38424,97.7,80.8,70.4,Rural,NA,0
CO,436426,No,03,08101002909,C,M,DEM,A,81,106000,46,3035e6,0.8664,Y,3,2,67.67,0,3,0,0,0,0,2,0,MN,DO,0.863,0.576,0.464,0.767789,0.015248,0.009121,0.006353,0,0.007624,0.194091,0.085232,0.055983,0.089773,0,0.162446,0.007595,0.04135,68594,98.01,92.6,69.6,Rural,NA,0
CO,4617906,No,03,08101000902,H,F,DEM,A,44,5000,62,3036e6,0.7045,Y,5,1,46.2,0,1,0,0,4,0,4,0,GN,D,0.814,0.316,0.237,0.486301,0.014677,0.012713,0.034247,0,0,0.441292,0.188492,0.152305,0.023762,0.006118,0.19557,0.18254,0,16432,99.22,98.4,78.1,Suburban,NA,0
CO,2351624,Yes,03,08101002700,C,F,NPA,A,85,36000,46,3035e6,0.7318,Y,2,1,83.5,0,2,0,0,0,0,0,0,MN,O,0.864,0.091,0.254,0.340956,0,0,0.143451,0,0,0.515593,0.298578,0.269231,0.043676,0,0.204481,0.113744,0,40568,86.43,97.6,48.4,Suburban,HH,1
CO,4681398,No,03,08101002806,C,F,NPA,A,27,98000,46,3035e6,0.7045,N,2,1,28,0,2,0,0,0,0,1,0,MN,DO,0.862,0.623,0.229,0.734768,0.008791,0.002728,0,0.003031,0.0097,0.24371,0.149088,0.080827,0.14823,0,0.172566,0.025377,0.065821,62523,61.79,95.2,59,Rural,NA,0
CO,4451438,Yes,03,UNKNOWN,C,M,REP,A,52,NA,47,3035e6,0.232,N,5,2,34.4,0,4,0,0,1,0,0,4,GN,RO,0.958,0.323,0.518,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,2.41,19.7,20.7,NA,NA,0
CO,67898,Yes,03,UNKNOWN,C,F,REP,A,49,NA,47,3035e6,0.232,N,5,2,34.4,0,4,0,0,1,0,0,4,GN,RO,0.942,0.31,0.28,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,2.53,22.9,24.6,NA,NA,0
CO,3685256,DK,03,UNKNOWN,C,F,NPA,A,66,NA,46,3035e6,0.232,N,3,2,63.5,0,3,0,0,0,0,0,1,O,RO,0.889,0.259,0.266,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,12.12,21.6,31,NA,NA,0
CO,227582,DK,03,08123001904,C,F,NPA,A,25,5000,46,3035e6,0.4127,N,1,1,25,0,1,0,0,0,0,0,0,S,O,0.129,0.254,0.164,0.353313,0,0.003282,0.007587,0,0.018968,0.620132,0.365874,0.05679,0.020728,0,0.11578,0.035654,0,44549,63.41,70.6,58.7,Rural,NA,0
CO,1936183,DK,03,08101000200,C,F,REP,A,21,NA,47,3035e6,0.7944,N,6,3,34.83,0,6,0,0,0,0,4,1,GN,DR,0.372,0.135,0.156,0.449654,0,0,0,0.012298,0,0.538048,0.176909,0.081023,0.04129,0,0.129918,0.1527,0,29212,7.13,78.6,32.4,Rural,NA,0
CO,3708247,No,03,08101002700,H,F,DEM,A,22,46000,46,3035e6,1,N,3,2,57.33,0,0,0,0,3,0,3,0,GN,D,0.1,0.183,0.15,0.538546,0,0,0,0,0,0.461454,0.211896,0.146341,0.051867,0,0.204481,0.100372,0,38073,97.36,84.4,69,Suburban,NA,0
CO,995016,Yes,03,UNKNOWN,C,M,REP,A,65,NA,46,3035e6,0.1704,N,1,1,65,NA,1,0,0,0,0,0,1,O,R,0.196,0.318,0.56,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,7.55,18.5,29.3,NA,NA,0
CO,3159564,Yes,03,08101002907,C,F,DEM,I,29,142000,46,3035e6,0.0955,N,2,2,29,2,1,0,0,1,0,1,1,O,DR,0.454,0.566,0.167,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,85.09,23.8,65.2,Rural,NA,0
CO,56962,No,03,08101002700,C,M,NPA,A,50,82000,46,3035e6,0.7755,N,2,1,45,1,1,0,0,1,0,0,0,MC,O,0.915,0.37,0.545,0.403171,0,0,0,0,0,0.596829,0.180962,0.218785,0.043336,0,0.204481,0.131799,0,41279,83.98,93.4,53.6,Suburban,Active,1
CO,1982060,Yes,03,08101002000,H,F,NPA,A,57,31000,46,3035e6,0.5391,Y,2,2,77.5,0,1,0,0,1,0,1,0,GN,DO,0.264,0.315,0.271,0.420312,0.020313,0,0,0,0,0.559375,0.377953,0.198529,0.005697,0,0.143967,0.425197,0,28889,89.58,86.4,51.3,Suburban,NA,0
CO,3267036,DK,03,08101002907,C,F,REP,A,39,88000,46,3035e6,0,N,1,1,39,0,1,0,0,0,0,0,1,S,R,0.261,0.537,0.21,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,7.91,90.1,38.5,Rural,NA,0
CO,3586066,DK,03,08101002000,C,F,DEM,A,43,32000,46,3035e6,0.4389,N,3,2,52.67,0,2,0,0,1,0,2,1,GN,DR,0.19,0.371,0.233,0.420312,0.020313,0,0,0,0,0.559375,0.377953,0.198529,0.005697,0,0.143967,0.425197,0,28889,80.15,67.3,41.8,Suburban,NA,0
CO,1305201,DK,03,08101002908,H,F,REP,A,39,17000,47,3035e6,0.232,N,1,1,39,0,0,0,0,1,0,0,1,S,R,0.306,0.33,0.244,0.659084,0.033474,0.001209,0,0,0.021124,0.276243,0.129918,0.099624,0.011712,0.017495,0.12979,0.002745,0.009149,48780,14.58,65.4,39.5,Rural,NA,0
CO,2189935,DK,03,08101002903,C,M,REP,A,69,NA,47,3035e6,0.1718,N,2,2,64.5,0,2,0,0,0,0,0,1,SS,R,0.237,0.336,0.392,0.57013,0,0.012511,0.005531,0,0.008692,0.408534,0.183985,0.146035,0.083724,0.002891,0.16703,0.085796,0.007626,50657,11.52,27.8,33.9,Suburban,NA,0
CO,932986,DK,03,08101002908,C,F,NPA,A,47,51000,46,3035e6,0.232,N,3,3,45.5,1,3,0,0,0,0,0,1,SS,RO,0.428,0.393,0.236,0.581215,0,0.001209,0.002578,0,0.004788,0.40884,0.095472,0.041406,0.106081,0.017495,0.12979,0.036417,0,43827,35.62,50.7,36.6,Rural,NA,0
CO,2443871,No,03,08101000100,C,M,DEM,A,56,NA,47,3035e6,0.073,N,3,2,41.5,0,3,0,0,0,0,1,0,GN,DO,0.276,0.396,0.405,0.610863,0,0.007594,0.0074400000000000004,0,0.015625,0.366071,0.179795,0.276762,0.106195,0,0.146552,0.056507,0.02226,38438,96.02,34.1,62.7,Suburban,NA,0
CO,1670200,DK,03,08101002500,H,F,DEM,A,24,5000,46,3035e6,0.6396,N,1,1,24,0,0,0,0,1,0,1,0,S,D,0.209,0.344,0.157,0.21243,0,0.003173,0,0,0.012059,0.77551,0.316384,0.1247,0.030395,0,0.100794,0.19209,0,39750,97.3,82.6,69.8,Suburban,NA,0
CO,4988637,Yes,03,08101000902,H,F,NPA,A,65,19000,62,3036e6,0.6396,N,3,1,55.67,1,1,0,0,2,0,2,0,MC,DO,0.748,0.148,0.229,0.486301,0.014677,0.012713,0.034247,0,0,0.441292,0.188492,0.152305,0.023762,0.006118,0.19557,0.18254,0,16432,89.6,95.3,48.3,Suburban,NA,0
CO,1934009,Yes,03,08101002905,B,F,DEM,A,35,77000,47,3035e6,0.4508,N,2,1,34.5,1,0,2,0,0,0,2,0,MC,D,0.918,0.479,0.257,0.867438,0.016014,0.009702,0.007117,0,0.024911,0.08452,0.085575,0.056911,0.051613,0.012475,0.218229,0,0.0489,69417,96.65,87.6,58.9,Rural,NA,0
CO,827418,Yes,03,08101000902,H,F,DEM,A,45,21000,62,3036e6,0.4118,Y,3,3,29.67,0,0,0,0,3,0,2,0,GN,DO,0.268,0.324,0.173,0.487371,0.089336,0.012713,0.004677,0,0.027596,0.39102,0.190789,0.100248,0.066917,0.006118,0.19557,0.098684,0.019737,46613,98.82,96.2,68.8,Suburban,NA,0
CO,1313929,Yes,03,08101002908,H,F,DEM,A,24,70000,47,3035e6,0.7755,Y,4,1,38.5,0,0,0,0,4,0,4,0,MN,D,0.163,0.339,0.144,0.659084,0.033474,0.001209,0,0,0.021124,0.276243,0.129918,0.099624,0.011712,0.017495,0.12979,0.002745,0.009149,48780,98.56,98.1,78.4,Rural,NA,0
CO,3363618,Yes,03,08101002906,H,F,REP,A,40,121000,46,3035e6,0.8285,Y,4,4,47.25,3,2,0,0,2,0,0,4,GN,R,0.584,0.564,0.355,0.774247,0,0.012415,0.009315,0,0.003836,0.194521,0.118168,0.084277,0.141703,0,0.159252,0,0.019202,85026,2.68,96.8,25,Rural,NA,0
CO,826903,Yes,03,08101001200,H,M,NPA,A,25,8000,46,3035e6,0.4508,N,6,3,30,0,2,0,0,4,0,1,0,GN,DO,0.625,0.186,0.31,0.450185,0,0.025615,0,0,0,0.549815,0.22314,0.032,0,0,0.154326,0.214876,0,18846,93.16,66.6,59.8,Suburban,NA,0
CO,3095990,Yes,03,08101002909,C,F,REP,A,66,111000,46,3035e6,0.6396,Y,2,1,65.5,0,2,0,0,0,0,0,2,MN,R,0.935,0.351,0.406,0.593338,0,0.009121,0,0,0.046842,0.350451,0.087279,0.122752,0.052059,0,0.162446,0.088208,0.009285,38474,11.55,98.2,22.6,Rural,NA,0
CO,1596272,DK,03,08043978400,C,F,DEM,A,23,26000,62,3036e6,0.5489,N,3,3,23,1,3,0,0,0,0,1,1,O,DR,0.254,0.272,0.162,0.792047,0.021512,0.040265,0,0,0.025424,0.088657,0.052542,0.062374,0.100507,0.006439,0.211353,0.062712,0.011864,55083,89.2,67,71,Rural,NA,0
CO,1031457,Yes,03,08101003200,C,M,DEM,A,25,53000,46,3035e6,0.4508,N,1,1,25,0,1,0,0,0,0,1,0,S,D,0.148,0.195,0.365,0.820359,0,0,0,0,0.007784,0.171856,0.1125,0.151883,0.119681,0,0.145695,0,0.042857,66607,96.86,68.5,63.3,Rural,NA,0
CO,2018593,DK,03,08101002804,C,F,NPA,I,29,25000,46,3035e6,0.073,N,2,1,29,0,2,0,0,0,0,0,0,O,O,0.711,0.378,0.309,0.878822,0,0.006855,0,0,0.017897,0.093587,0.064912,0.154034,0.141703,0,0.16115,0,0,47294,46.49,15.4,52.6,Rural,NA,0
CO,4454349,DK,03,08099000400,H,M,NPA,A,24,23000,47,3035e6,0.5489,N,2,2,23.5,0,0,0,0,2,0,1,0,O,DO,0.515,0.238,0.437,0.921182,0,0,0,0,0,0.078818,0.16875,0.031802,0.139683,0,0.119835,0,0.0375,69605,66.91,69.9,46.9,Rural,NA,0
CO,616522,No,03,08101002600,H,M,NPA,A,24,26000,47,3035e6,0.2619,N,2,2,24.5,0,0,0,0,2,0,1,0,O,DO,0.247,0.203,0.227,0.385258,0.020517,0.006999,0.007599,0,0.016717,0.569909,0.157996,0.02681,0.013648,0,0.14273,0.088632,0,14393,80.15,55.5,58.2,Suburban,NA,0
CO,872138,No,03,08101001500,C,M,NPA,A,39,39000,46,3035e6,0.2738,N,3,3,50.33,0,3,0,0,0,0,1,0,GN,DO,0.22,0.444,0.39,0.642495,0,0.009337,0,0,0.008702,0.348803,0.084691,0.095238,0.118005,0,0.149183,0.125407,0,33393,66.14,89.2,52.3,Suburban,NA,0
CO,3475118,Yes,03,08101002802,C,F,REP,A,28,9000,46,3035e6,0.5945,N,5,2,29.4,1,5,0,0,0,0,0,5,GR,R,0.858,0.292,0.255,0.525892,0,0.003046,0,0,0,0.474108,0.30663,0.121212,0.076453,0,0.156514,0.154696,0,40128,6.31,88.7,32.2,Suburban,NA,0
CO,1623561,No,03,08101002700,C,M,NPA,A,67,5000,46,3035e6,0.4508,N,2,2,82,0,1,0,0,1,0,1,0,GN,DO,0.136,0.202,0.407,0.340956,0,0,0.143451,0,0,0.515593,0.298578,0.269231,0.043676,0,0.204481,0.113744,0,40568,70.41,67.6,44.7,Suburban,NA,0
CO,926622,No,03,08101002801,C,M,DEM,A,27,17000,46,3035e6,0.7755,N,1,1,27,0,1,0,0,0,0,1,0,S,D,0.088,0.182,0.258,0.65704,0,0.009282,0.015644,0,0.050542,0.276775,0.150602,0.21547,0.080764,0.006841,0.143401,0,0,26447,97.37,85.5,63.3,Suburban,NA,0
CO,2411630,DK,03,08123001002,C,F,REP,A,25,5000,47,3035e6,0.4508,N,2,2,26.5,0,2,0,0,0,0,1,1,O,DR,0.401,0.251,0.118,0.129104,0,0.005981,0,0,0.00976,0.861136,0.552478,0.174142,0.02433,0,0.088878,0.030612,0,22287,18.46,72.2,48.2,Suburban,NA,0
CO,2301810,Yes,03,08101000902,M,F,DEM,A,57,43000,62,3036e6,0.7755,Y,4,2,63.25,0,2,0,0,0,2,3,0,MN,D,0.188,0.459,0.232,0.656972,0,0.012713,0,0,0,0.331052,0.079914,0.235816,0.092055,0.006118,0.19557,0.064795,0,45913,97.91,92.4,73.5,Suburban,NA,0
CO,112946,Yes,03,08101002908,C,M,REP,I,24,18000,47,3035e6,0.0955,N,2,2,38.5,0,2,0,0,0,0,0,1,GN,RO,0.321,0.222,0.428,0.659084,0.033474,0.001209,0,0,0.021124,0.276243,0.129918,0.099624,0.011712,0.017495,0.12979,0.002745,0.009149,48780,8.73,23.4,32.5,Rural,NA,0
CO,4820427,DK,03,UNKNOWN,C,F,DEM,A,40,NA,46,3035e6,1,N,5,3,48,1,2,0,0,3,0,3,1,MC,DR,0.412,0.471,0.281,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,86.11,62.5,64.1,NA,NA,0
CO,779295,DK,03,08101000902,C,F,DEM,A,29,66000,62,3036e6,1,N,3,2,51.33,1,3,0,0,0,0,1,1,GN,DR,0.773,0.425,0.212,0.465409,0,0.012713,0,0,0,0.534591,0.117188,0.205607,0.038265,0.006118,0.19557,0,0,61435,91.62,86.3,64,Suburban,NA,0
CO,339191,DK,03,08101002500,C,F,NPA,I,25,9000,47,3035e6,0,N,2,2,39.5,0,2,0,0,0,0,0,0,GN,O,0.312,0.322,0.164,0.21243,0,0.003173,0,0,0.012059,0.77551,0.316384,0.1247,0.030395,0,0.100794,0.19209,0,39750,87.75,46.6,65.8,Suburban,NA,0
CO,1125582,Yes,03,08031003201,H,F,NPA,A,48,9000,46,3035e6,0.3222,N,3,3,48.5,0,2,0,0,1,0,0,0,O,O,0.579,0.329,0.134,0.825737,0,0.002586,0.050938,0,0.014298,0.098302,0.09027,0,0.25782,0,0.120573,0.024619,0.072685,45975,78.77,59.5,52.9,Urban,NA,0
CO,737223,No,03,08101002100,H,M,DEM,A,59,22000,46,3035e6,0.5489,N,6,4,46.5,0,2,1,0,3,0,4,1,GN,DR,0.481,0.332,0.569,0.104677,0,0.080484,0,0,0,0.855234,0.432836,0.075802,0.017294,0,0.056968,0.059701,0,17772,94.49,79.3,46.7,Suburban,NA,0
CO,4642167,No,03,08101000904,C,M,DEM,A,30,58000,47,3035e6,0.7079,Y,3,3,42,0,3,0,0,0,0,2,0,GN,D,0.2,0.458,0.299,0.649217,0.017809,0.004111,0,0,0.002698,0.320561,0.194915,0.092105,0.120073,0,0.170822,0.032203,0.028814,52679,97.41,92,72.5,Suburban,NA,0
CO,3431367,Yes,03,08101000904,C,F,REP,A,69,53000,47,3035e6,0.7755,Y,2,1,68.5,0,2,0,0,0,0,0,1,MN,RO,0.886,0.273,0.213,0.393198,0.008353,0.004111,0.038186,0,0.02685,0.533413,0.199257,0.065126,0.068581,0,0.170822,0.257426,0,31061,1.78,98.8,25.6,Suburban,NA,0
CO,444599,DK,03,08101001800,C,M,NPA,I,27,59000,46,3035e6,0.0833,N,3,3,23.5,1,2,0,0,1,0,0,0,SS,O,0.196,0.251,0.35,0.533217,0.054196,0,0,0,0.030594,0.381993,0.245161,0.281465,0.04271,0,0.158362,0.019355,0,25250,55.51,25.7,49,Suburban,NA,0
CO,2385700,Yes,03,UNKNOWN,C,F,REP,A,28,NA,47,3035e6,0.3222,N,1,1,28,NA,1,0,0,0,0,0,1,O,R,0.088,0.761,0.133,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,8.67,43.1,35.5,NA,NA,0
