state	test_id	member_type_status
CO	4210804	Retired
CO	1689199	HH
CO	1049758	Active
CO	1164918	Active
CO	151173	Retired
CO	3178351	Active
CO	2015122	HH
CO	2815595	HH
CO	2803021	HH
CO	172026	HH
CO	924559	Active
CO	2039202	Active
CO	4223529	Active
CO	4972052	HH
CO	3036381	HH
CO	4152012	Retired
CO	2426302	Active
CO	1761012	HH
CO	4262340	Retired
CO	3857482	HH
CO	532653	Retired
CO	1810025	Active
CO	4502196	Retired
CO	1888400	HH
CO	2716269	Retired
CO	152810	Retired
CO	3948626	HH
CO	1480530	HH
CO	775728	Active
CO	4183345	Active
CO	747508	Active
CO	3194976	HH
CO	2471325	Active
CO	391864	Active
CO	4718815	Active
CO	1670593	HH
CO	493736	Retired
CO	1884051	Active
CO	2999459	Active
CO	892159	Retired
CO	1332617	Active
CO	1964938	Active
CO	1964938	Active
CO	1086900	Retired
CO	607712	Active
CO	4961982	Active
CO	1620813	Active
CO	1361826	Active
CO	4960436	HH
CO	4741657	HH
CO	4467222	HH
CO	3620552	HH
CO	2314863	HH
CO	2694360	Active
CO	1212256	Active
CO	2683516	Retired
CO	2876577	HH
CO	2237249	Retired
CO	1980559	Active
CO	1647072	HH
CO	1916032	Retired
CO	4818727	Active
CO	3470994	HH
CO	4556908	Active
CO	1522622	HH
CO	1281759	HH
CO	637963	Active
CO	2073878	Active
CO	4192618	Retired
CO	64832	HH
CO	3422342	HH
CO	4279262	HH
CO	3336486	Retired
CO	2170501	Retired
CO	4482260	Retired
CO	2545905	Active
CO	1728448	HH
CO	2060098	Active
CO	3484407	HH
CO	4327505	HH
CO	2045562	Retired
CO	700027	Active
CO	665984	HH
CO	1871415	Active
CO	292186	Retired
CO	3724987	Active
CO	4817057	Active
CO	937856	HH
CO	242854	HH
CO	3387972	HH
CO	4169831	Retired
CO	1176442	HH
CO	4550924	Active
CO	1467056	HH
CO	639922	Retired
CO	716609	HH
CO	3214140	HH
CO	221418	Active
CO	3743888	HH
CO	273304	Retired
CO	281159	Retired
CO	1830769	HH
CO	1814566	Retired
CO	1717930	HH
CO	1807763	HH
CO	3239283	Active
CO	4753247	HH
CO	4869944	HH
CO	2212874	HH
CO	1209544	Retired
CO	3249659	HH
CO	424817	Active
CO	25827	Active
CO	2700903	HH
CO	799717	HH
CO	2871432	HH
CO	1436276	HH
CO	1326875	HH
CO	2912787	Retired
CO	4159126	Active
CO	1316015	HH
CO	3279453	Active
CO	4995910	Retired
CO	3560971	Retired
FL	63353	HH
CO	2028114	Active
CO	429078	HH
CO	2692762	HH
CO	569310	Active
CO	4799102	HH
CO	2063747	Active
CO	61885	Retired
CO	3996418	Active
CO	2071217	HH
CO	449431	HH
CO	140176	Active
CO	2558220	Active
CO	3094905	HH
CO	4526320	Retired
CO	1217584	HH
CO	2287355	Active
CO	284540	HH
CO	4582484	HH
CO	4667332	Active
CO	1634353	Active
CO	1668814	Active
CO	2596594	HH
CO	1315895	HH
CO	344737	HH
CO	3761304	Retired
CO	3217521	Active
CO	25979	HH
CO	2601593	Active
CO	3237227	Active
CO	4720728	Active
CO	3868031	HH
CO	3260488	HH
CO	4883538	Active
CO	3894222	HH
CO	1819061	Active
CO	3604909	HH
CO	3424457	Retired
CO	2619600	Retired
CO	4323199	Retired
CO	1226911	Retired
CO	3404759	Retired
CO	1825944	HH
CO	2010592	Retired
CO	1848891	Retired
CO	381034	Retired
CO	4277481	HH
CO	3956356	Active
CO	1081710	HH
CO	1256476	Active
CO	81403	Retired
CO	3087674	HH
CO	3285848	HH
CO	3202560	Active
CO	804147	Active
CO	3542537	Active
CO	4983593	Retired
CO	3180070	HH
CO	650810	HH
CO	675410	HH
CO	2253273	Retired
CO	3055029	HH
CO	1788460	HH
CO	2302441	Retired
CO	39016	Active
CO	1065088	Active
CO	2294515	HH
CO	4927676	HH
CO	751162	Retired
CO	4595072	Active
CO	1057773	Retired
CO	4480420	Retired
CO	719195	Active
CO	1159556	HH
CO	1134103	Retired
CO	1242009	Active
CO	529787	HH
CO	2883614	Active
CO	3667105	Active
CO	1106788	HH
CO	946170	Retired
CO	3484556	Retired
CO	2764861	Active
CO	2764954	Retired
CO	471932	Active
CO	4418948	HH
CO	4500498	Active
CO	1208966	Active
CO	1062145	HH
CO	1580774	HH
CO	2981699	Active
CO	1318981	Retired
CO	2248180	Active
CO	4817171	Active
CO	548586	Active
CO	2963783	Active
CO	1816027	Active
CO	4783774	HH
CO	4606379	HH
CO	1646649	HH
CO	251762	HH
CO	3777821	Retired
CO	1369333	Retired
CO	3436896	Active
CO	3570923	Retired
CO	4801360	HH
CO	621870	Active
CO	1561772	HH
CO	3296565	HH
CO	2358187	Active
CO	898614	Active
CO	4509978	Active
CO	3559272	Active
CO	4787367	HH
CO	3027152	Active
CO	888726	Active
CO	882933	Active
CO	814437	Active
CO	613617	Active
CO	4054350	Retired
CO	3522499	Retired
CO	1131096	Retired
CO	448030	HH
CO	1575213	Active
CO	3337148	HH
CO	1083384	Retired
CO	429628	Active
CO	1843928	Active
CO	4211869	Active
CO	2939740	HH
CO	4821021	HH
CO	2988455	HH
CO	983087	Active
CO	1530743	Active
CO	2507242	Active
CO	2983970	HH
CO	2221515	HH
CO	2865132	Active
CO	4572348	Active
CO	480871	HH
CO	970627	Retired
CO	2449736	HH
CO	2791910	Active
CO	332212	Active
CO	332212	Active
CO	459502	HH
CO	4311575	Active
CO	124893	Retired
CO	2016494	HH
CO	475209	HH
CO	4192406	HH
CO	4370017	Retired
CO	2023010	Active
CO	4584556	HH
CO	2150366	Active
CO	2345961	Active
CO	2509813	HH
CO	1043263	Retired
CO	3814131	Active
CO	854975	Retired
CO	1066782	Retired
CO	2419709	HH
CO	3987658	Active
CO	4934768	Active
CO	821685	Active
CO	3127149	HH
CO	4365350	Active
CO	1405882	Active
CO	1151742	HH
CO	3768037	Active
CO	1982978	Retired
CO	1260719	Active
CO	3799642	Active
CO	3355148	Retired
CO	2313373	Active
CO	1092749	Active
CO	4213985	Active
CO	2754516	Retired
CO	781454	Active
CO	4403025	Active
CO	3451372	Retired
CO	2352409	HH
CO	1565153	HH
CO	4374722	Active
CO	1288161	Active
CO	794941	Active
CO	1459076	HH
CO	4425438	HH
CO	3878278	HH
CO	2874817	Active
CO	665373	HH
CO	3937308	HH
CO	1642420	HH
CO	3406735	HH
CO	1831143	HH
CO	592132	Active
CO	1933947	HH
CO	2200092	Active
CO	3104054	Active
CO	1967009	HH
CO	2317594	HH
CO	2319061	HH
CO	2925834	HH
CO	1176405	Retired
CO	483616	Active
CO	4258056	Active
CO	1025120	Active
CO	640329	HH
CO	752276	HH
CO	3538855	Active
CO	1423594	Active
CO	1783860	Active
CO	4603057	Active
CO	1496881	Retired
CO	3497244	HH
CO	641808	Active
CO	433769	Active
CO	4803064	HH
CO	3441889	HH
CO	2073046	HH
CO	4766547	HH
CO	1023534	HH
CO	2640463	HH
CO	3320699	HH
CO	2364249	Active
CO	404891	HH
CO	4505893	Active
CO	3427843	Retired
CO	1530349	Retired
CO	3868445	Active
CO	3069082	HH
CO	2908148	HH
CO	4685446	Active
CO	3075795	Active
CO	4227108	HH
CO	3708338	Retired
CO	3885731	HH
CO	4976189	HH
CO	423722	Active
CO	1619406	HH
CO	1689153	Active
CO	4264636	Active
CO	1762326	Active
CO	4914402	Retired
CO	3622315	Active
CO	1081482	Active
CO	2892663	Active
CO	1247948	Retired
CO	4896204	HH
CO	1752762	Active
CO	2563154	HH
CO	4564862	Active
CO	2293288	HH
CO	1742615	HH
CO	320491	HH
CO	2350221	HH
CO	3264015	HH
CO	1792834	Retired
CO	1016224	HH
CO	3254866	Retired
CO	3813317	Active
CO	995836	HH
CO	2927879	HH
CO	3467788	HH
CO	298898	HH
CO	298898	Retired
CO	2509457	Active
CO	436035	HH
CO	4178137	Active
CO	917148	Active
CO	1354250	Retired
CO	2545522	Retired
CO	2545522	Retired
CO	1629360	HH
CO	4715877	HH
CO	2016611	Active
CO	106972	Retired
CO	1184806	Active
CO	2121989	Active
NY	3016322	Active
CO	913058	Retired
CO	1334564	HH
CO	1370086	Active
CO	421780	Active
CO	1598094	Retired
CO	338237	HH
CO	3563947	HH
CO	3524138	HH
CO	2355461	Active
CO	1804887	Active
CO	1973318	HH
CO	1610309	Active
CO	1941304	Active
CO	4817370	Active
CO	1649210	Retired
CO	523055	Active
CO	3480238	Retired
CO	326304	Active
CO	2957330	HH
CO	4864709	Active
CO	2957111	Retired
CO	3427385	Retired
CO	547694	HH
CO	2549982	HH
CO	4439990	HH
CO	4169585	Active
CO	1781997	HH
CO	4425419	HH
CO	4816164	Retired
CO	1044645	HH
CO	3747899	Retired
CO	761765	Active
CO	3024372	Retired
CO	1941538	HH
CO	4919866	Retired
CO	4249109	HH
CO	4383396	HH
CO	4968907	HH
CO	1303286	Retired
CO	4579560	HH
CO	1784532	Retired
CO	2515384	HH
CO	1382904	HH
CO	599114	Active
CO	3137676	Active
CO	180622	Active
CO	3400536	HH
CO	3812963	Active
CO	2538079	Active
CO	4474856	Retired
CO	831492	Active
CO	2861054	HH
CO	3961245	HH
CO	1408999	Active
CO	3550255	HH
CO	1421614	Active
CO	276514	Active
CO	4242597	HH
CO	430750	Active
CO	4418702	Active
CO	556427	Active
CO	2864658	Active
CO	2864658	Active
CO	666291	Active
	2757413	HH
CO	2777664	Active
CO	4063214	Active
CO	2363550	Active
CO	4423824	Active
CO	6591	HH
CO	4960622	Active
CO	364670	Active
CO	2542991	Active
CO	2168122	Retired
CO	2045541	HH
CO	3085597	Active
CO	3761399	Active
CO	4080325	HH
CO	1791208	HH
CO	2749805	Retired
CO	1425769	Active
CO	1163223	Retired
CO	1628469	Active
CO	4277369	Active
CO	2644224	Active
CO	3069310	Active
CO	874578	Active
CO	2131689	Active
CO	4571418	HH
CO	735242	HH
CO	4717675	Retired
CO	2369866	Active
CO	2393744	HH
CO	321935	Active
CO	3855078	Active
CO	3855078	Active
CO	2096167	Retired
CO	1736839	HH
CO	2710631	Retired
CO	212532	Retired
CO	2450701	Active
CO	4860924	Active
CO	106146	Active
CO	4382183	HH
CO	1740491	Active
CO	1984859	HH
CO	4768158	Active
CO	3728683	HH
CO	48853	Active
CO	4515805	Active
CO	4500858	HH
CO	1897441	Active
CO	4635816	HH
CO	4278243	Active
CO	1445896	Active
CO	4149121	Active
CO	1366781	HH
CO	174765	HH
CO	3469112	HH
CO	3395246	Active
CO	3988116	Active
CO	2706449	HH
CO	155140	HH
CO	1735742	Active
CO	2787643	Active
CO	811289	Active
CO	41486	Active
CO	597960	HH
CO	2491077	Active
CO	1577782	HH
CO	3043644	HH
CO	3334329	HH
CO	2165076	Retired
CO	2667980	HH
CO	2756844	HH
CO	2614684	Active
CO	2251410	Active
CO	1983712	Active
CO	3750964	Active
CO	1375530	Active
CO	4409285	HH
CO	4240168	HH
CO	287562	HH
CO	1042201	HH
CO	252431	HH
CO	1968423	Retired
CO	4173978	HH
CO	4092674	HH
CO	3903843	Active
CO	4182964	Active
CO	234625	Retired
CO	4926577	Active
CO	2236363	Active
CO	1114126	Active
CO	2090065	Active
CO	2623934	HH
CO	3198969	Active
CO	611467	HH
CO	4108294	Active
CO	295635	HH
CO	2910496	HH
CO	986820	Active
CO	2196383	Active
CO	3319511	HH
CO	3383339	Active
CO	2373041	Active
CO	3320035	Active
CO	4668972	Active
CO	4416769	Active
CO	1871645	Active
CO	2890762	HH
CO	2008822	HH
CO	2623769	Retired
CO	2259	Active
CO	711422	HH
CO	1434625	HH
CO	928242	Active
CO	3067229	Retired
CO	3312834	Retired
CO	579253	HH
CO	3810823	Active
CO	2529931	HH
CO	4065304	Active
CO	3930253	Active
CO	4653839	Active
CO	3633835	Retired
CO	2667227	Active
CO	930963	Active
CO	4490912	Active
CO	1480221	Retired
CO	4242265	HH
CO	1885499	Active
CO	3851689	HH
CO	2489128	HH
CO	4434562	Active
CO	232455	Retired
CO	3542064	Active
CO	4215126	HH
CO	1088558	Retired
CO	2347237	HH
CO	2197400	Active
CO	2404082	Active
CO	1923987	Retired
CO	4610239	Active
CO	3502843	Active
CO	444605	Active
CO	3708732	HH
CO	4246513	Active
CO	1607228	Active
CO	3683163	Active
CO	4352808	HH
CO	1052909	Active
CO	4626919	HH
CO	3197228	Active
CO	576603	Active
CO	3273028	Active
CO	805095	HH
CO	1993927	Retired
CO	1324710	Retired
CO	3534389	Active
CO	454110	HH
CO	454110	Active
CO	4646545	Active
CO	1550118	Active
CO	652465	Active
CO	2271905	HH
CO	1553655	Active
CO	1136691	Active
CO	3036811	Active
CO	258788	HH
CO	2007599	Active
CO	4298891	Active
CO	2392743	HH
CO	4277886	Retired
CO	1824416	Active
CO	3831226	HH
CO	2808968	Active
CO	4374374	HH
CO	73419	Active
CO	307652	HH
CO	1347406	Active
CO	2777616	HH
OR	2155985	Active
CO	421683	Active
CO	4411068	Active
CO	2544842	Active
CO	1019726	HH
CO	349789	HH
CO	4234251	Active
CO	3919651	Active
CO	4449203	HH
CO	4605534	Retired
CO	1120556	Active
CO	1837150	HH
CO	3363339	HH
CO	2883777	Active
CO	1470935	Active
CO	4284378	Active
CO	530851	HH
CO	2451122	Active
CO	1962869	HH
CO	793363	Active
CO	2993385	Active
CO	1394156	HH
CO	4755006	Active
CO	702614	Active
CO	2813957	HH
CO	4173312	HH
CO	4602804	HH
CO	4906657	Active
CO	3470445	HH
CO	1712605	Active
CO	4206609	Active
CO	1052750	Active
CO	4547013	HH
CO	670068	HH
CO	1108358	Active
CO	1761655	Active
CO	4870096	HH
CO	4870096	Active
CO	4548955	Active
CO	1626722	Active
CO	4427792	Active
CO	2578967	Active
CO	2197522	HH
CO	1815599	Active
CO	2246201	Active
CO	2246201	Active
CO	3371508	HH
CO	1868321	Active
CO	1774148	Active
CO	172472	HH
CO	2959547	Active
CO	2572937	Active
CO	2932085	HH
CO	803866	Active
CO	1595750	Active
CO	2431050	Active
CO	2016796	Active
CO	4285363	HH
CO	4668127	Active
CO	4061830	Active
CO	719664	Active
CO	560024	HH
CO	3873842	Active
CO	4969461	Active
CO	4297096	HH
CO	2710158	Retired
CO	4884840	Retired
CO	2365766	Active
CO	2035451	Active
CO	588103	Active
CO	360368	Active
CO	4812629	Active
CO	1833710	Active
CO	4922901	Active
CO	3034987	Active
CO	2847067	Active
CO	300750	HH
CO	905113	HH
CO	4673745	HH
CO	715814	HH
CO	3268172	Active
CO	2829854	HH
CO	3203303	HH
CO	3714619	HH
CO	403043	Retired
CO	919071	Active
CO	4281300	Active
CO	4715800	Active
CO	3502118	Active
CO	4708810	HH
CO	4903925	HH
CO	3488295	HH
CO	672361	Active
CO	1130570	Active
CO	4383787	HH
CO	1271393	Active
CO	3313996	Active
CO	4298095	Active
CO	149303	Active
CO	450526	Active
CO	2122741	HH
CO	4351814	HH
CO	1759436	Active
CO	3251016	Active
CO	2221367	Active
CO	4579300	Active
CO	3883384	Retired
CO	3733814	Active
CO	3327143	HH
CO	4447344	Active
CO	2399007	Active
CO	199184	HH
CO	2021833	Retired
CO	474209	Active
CO	945053	Active
CO	2970689	Active
CO	395883	HH
CO	4855952	HH
CO	3402253	HH
CO	691030	HH
CO	3457582	HH
CO	1762337	Active
CO	3363862	Active
CO	1430935	Active
CO	2765813	HH
CO	4053594	Active
CO	3092245	HH
CO	4800779	Active
CO	3160955	Active
CO	1316512	Active
CO	1316512	Retired
CO	1651635	HH
CO	453804	Active
CO	3012310	Active
CO	1557862	Active
CO	3934210	Active
CO	3565574	HH
CO	3787702	HH
CO	2433690	Active
CO	313515	HH
CO	1499426	Active
CO	394307	HH
CO	4332519	Active
CO	673250	HH
CO	4823055	Active
CO	376222	Active
CO	4574186	HH
CO	4584734	HH
CO	3460143	HH
CO	4729359	Active
CO	2177960	HH
CO	3226998	Active
CO	1640003	Active
CO	155770	Retired
CO	4343080	Active
CO	855868	Retired
CO	1067144	Retired
CO	2312914	Active
CO	4839703	HH
CO	909474	HH
CA	3915226	Active
CO	2606779	Active
CO	1999899	Active
CO	1512071	HH
CO	1512071	Active
CO	177901	HH
CO	2644522	Active
CO	4227003	HH
CO	4638419	HH
CO	695436	Active
CO	1700679	HH
CO	2268590	HH
CO	3592136	Active
CO	432193	Active
CO	2562013	Active
CO	4030265	Active
CO	2119831	Active
CO	2574537	HH
CO	3623270	HH
CO	3833455	HH
CO	1974435	Active
CO	2986770	Active
CO	1948063	Active
CO	542780	Active
CO	4753486	Retired
CO	4142438	Retired
CO	546288	Active
CO	2282188	HH
CO	880694	Retired
CO	843734	Active
CO	4591411	Active
CO	3955539	HH
CO	523161	Active
CO	371318	HH
CO	983417	HH
CO	4025654	HH
CO	81836	Active
CO	2015958	Active
CO	4368239	HH
CO	2094887	Active
CO	2365984	HH
CO	4747169	HH
CO	4440303	HH
CO	3494920	Active
CO	3494920	Active
CO	2177108	Active
CO	3402457	Active
CO	1429994	Active
CO	3847347	Retired
CO	2231602	Active
CO	1379583	Active
CO	3184620	Active
CO	58061	Active
CO	4666320	Retired
CO	3799035	Active
CO	4375404	Retired
CO	662575	Active
CO	1518369	Active
CO	2860002	Active
CO	3459705	Active
CO	3823872	HH
CO	4903844	Active
CO	3491229	HH
CO	1212326	HH
CO	728997	Active
CO	1031093	HH
CO	4695038	HH
CO	2642316	HH
CO	2014553	Active
CO	221122	Active
CO	2289796	HH
CO	2722720	Active
CO	3281042	Active
CO	1744697	Active
CO	185630	Active
CO	2597803	HH
CO	4433545	Retired
CO	309187	Active
CO	4004514	Active
CO	2518978	Active
CO	3384312	Active
CO	1163909	Active
CO	2620111	Active
CO	1964471	Active
CO	4837903	HH
CO	2237647	Active
CO	2851666	HH
CO	4332935	Active
CO	435276	HH
CO	3915119	Active
CO	1476703	HH
CO	968090	Active
CO	910322	HH
CO	4616064	HH
CO	1141528	Retired
CO	2100983	HH
CO	1460479	Active
CO	2074620	Active
CO	1709292	HH
CO	2892387	Active
CO	3274021	HH
CO	4826414	Retired
CO	2514229	Retired
CO	4799725	HH
IN	3777835	HH
CO	2037055	Active
CO	2420883	HH
CO	2370968	HH
CO	2389390	Active
CO	3871910	HH
CO	4063465	Active
CO	4914241	HH
CO	3319820	Retired
CO	848341	HH
CO	2332269	HH
CO	3023571	Active
CO	744050	Retired
DC	716551	HH
CO	4664246	HH
CO	3751722	HH
CO	433752	Active
CO	462051	Active
CO	3437998	Active
CO	4329241	HH
CO	2632898	Active
CO	981075	Active
CO	437854	Active
CO	1944629	Active
CO	1884862	Active
CO	365912	Active
CO	3200330	HH
CO	4319593	Active
CO	1661369	Retired
CO	2317395	Active
CO	368501	Active
CO	4120741	Active
CO	737497	Active
CO	4423342	Active
CO	1542643	HH
CO	2297452	HH
CO	2259603	Active
CO	1543191	Active
CO	1199332	Active
CO	710341	Active
CO	433007	Active
CO	874129	Retired
CO	4280796	Active
CO	2641937	Active
CO	2693277	HH
CO	3670015	Active
CO	528021	Active
CO	1472514	Active
CO	2526998	Active
CO	1950684	Active
CO	1809401	Active
CO	4671421	Active
CO	4118405	Retired
CO	3426953	Active
CO	909404	HH
CO	1249795	Active
CO	1370227	Active
CO	4299273	Active
CO	2845268	Active
CO	1567357	Active
CO	1525705	Active
CO	2666017	Active
CO	938503	Active
CO	2189873	HH
CO	4890239	Active
CO	144395	Active
CO	155737	HH
CO	1023509	HH
CO	3928633	Active
CO	2830973	Active
CO	740473	Active
CO	740473	HH
CO	1574681	HH
CO	4192132	Retired
CO	1138044	HH
CO	3109654	HH
CO	2674390	Active
CO	328440	HH
CO	3673199	Active
CO	938468	Active
CO	961610	Active
CO	4258419	Active
CO	2198438	HH
CO	4398934	HH
CO	3011160	HH
CO	4139145	Retired
CO	3004879	Active
CO	4398830	HH
CO	3049938	Active
CO	4189661	Active
CO	4021429	Retired
CO	4021429	Retired
CO	3998776	Active
CO	1770532	Retired
CO	1439936	Active
CO	1721353	Active
CO	2702085	Active
CO	4455134	HH
CO	518606	Active
CO	1494804	Active
CO	4293200	HH
CO	536928	Active
CO	3944998	Active
CO	3345519	HH
CO	4541806	Retired
CO	2820325	Active
CO	2003592	HH
CO	4418556	Active
CO	2594817	Active
CO	3334715	Active
CO	739347	HH
CO	4456851	Active
CO	3518745	HH
CO	2672772	HH
CO	3929211	HH
CO	1378898	HH
CO	4353591	HH
CO	1191770	HH
CO	758930	Retired
CO	2566158	Active
CO	131525	Active
CO	1639681	Retired
CO	2132440	Retired
CO	1349775	Active
CO	3741237	HH
CO	1233368	HH
CO	1084457	HH
CO	869538	Retired
CO	869538	HH
CO	1033330	Active
CO	183228	HH
CO	4715926	Active
CO	2588553	HH
CO	4515262	Active
CO	2253199	Active
OH	4647389	Active
CO	3608360	HH
CO	2175661	HH
CO	2635515	Active
CO	917202	Active
CO	917202	HH
CO	2165302	Retired
CO	370346	HH
CO	313519	Active
CO	3749814	HH
CO	4629330	HH
CO	3573381	Active
CO	1098704	Retired
CO	1232847	HH
CO	2121278	Active
CO	4884576	Active
CO	1168025	Active
CO	3775359	Active
CO	2647212	Retired
CO	1191056	Active
CO	260131	HH
CO	3650467	Active
CO	1416999	HH
CO	2799742	HH
CO	2526437	Active
CO	1990614	Active
CO	1990614	Active
CO	3990684	Retired
CO	3354302	HH
CO	2797419	Retired
CO	3474461	Retired
CO	2434701	Active
CO	2678585	Active
CO	891753	Active
CO	2768092	HH
CO	2233995	Retired
CO	3575846	HH
CO	3486583	Active
CO	778159	HH
CO	3933178	HH
CO	432568	Active
CO	1414318	Active
CO	1364236	HH
CO	3536224	Retired
CO	4436495	Active
CO	2740073	HH
CO	688661	HH
CO	2085614	Active
CO	3963209	Retired
CO	3671212	Retired
CO	2530072	Active
CO	400888	HH
CO	4749567	Retired
CO	1269803	Active
CO	4851015	Active
CO	1764161	Retired
CO	4094041	Retired
CO	3685586	HH
CO	4914029	Active
CO	4142364	HH
CO	4222450	HH
CO	3628250	Retired
CO	1605585	HH
CO	2777425	Active
CO	293717	HH
CO	4606384	Active
CO	1447003	HH
CO	3146801	Active
CO	2190796	HH
CO	4936879	HH
CO	2348	Active
CO	1967214	Active
CO	3101113	Retired
CO	2200347	HH
CO	4830338	HH
CO	4516776	Retired
CO	2377740	HH
CO	3040024	HH
CO	3844156	Active
CO	154454	Retired
CO	4016258	Retired
AZ	2527316	Retired
CO	334498	Active
CO	361262	HH
CO	2647491	Active
CO	578758	HH
CO	3468901	Active
CO	1858334	Retired
CO	2221899	HH
CO	1102639	Active
CO	1493747	HH
CO	4602699	Active
CO	1203275	Active
CO	182041	Active
CO	732822	HH
CO	2848947	HH
CO	695768	Active
CO	2395282	Active
CO	345724	Active
CO	94649	Active
CO	1495208	Active
CO	1864648	HH
CO	1396438	Active
CO	4801033	Active
CO	1059506	Active
CO	579264	Active
CO	4623637	HH
CO	1691515	HH
CO	1974971	HH
CO	1129795	HH
CO	1952378	Active
CO	3309118	HH
CO	1856774	Active
CO	4270004	HH
CO	2472543	Active
CO	1033186	Active
CO	2037363	Active
CO	1231943	Active
CO	143613	Active
CO	686152	Active
CO	1712258	Active
CO	510714	HH
	4063528	HH
CO	3183654	HH
CO	1676895	HH
CO	2164057	HH
CO	626685	Active
CO	4808864	Active
CO	4833224	Active
CO	4427974	Active
CO	610452	Active
CO	4686304	HH
CO	3421070	Retired
CO	2159261	Active
CO	1186516	HH
CO	460641	Retired
CO	2271358	HH
CO	2889511	Active
CO	4263402	Active
CO	4846313	HH
CO	3540401	Active
CO	3264178	HH
CO	706090	HH
CO	3933156	Retired
CO	3893853	Retired
CO	1773350	HH
CO	907186	Active
CO	4990070	HH
CO	1835510	Active
CO	2241348	HH
CO	2431863	HH
CO	1175634	Active
CO	4538008	Active
	3490837	HH
CO	1371113	Active
CO	2109241	Active
CO	1772711	HH
CO	3488000	HH
CO	3892797	HH
CO	493476	Retired
CO	1567199	HH
CO	1516924	HH
CO	3162359	Active
CO	2605078	Active
CO	3850893	HH
CO	2903425	HH
CO	2604226	Active
CO	3777217	HH
CO	4303948	Active
CO	1988066	Active
CO	1435138	Active
CO	3055785	Retired
CO	3475879	Active
CO	1250278	Active
CO	1561153	HH
CO	419449	Active
CO	3028567	HH
CO	4621998	Active
CO	9074	Retired
CO	1850247	HH
CO	1337485	Active
CO	2502502	HH
CO	4488676	Active
CO	4095989	HH
CO	3303267	Retired
CO	933830	Active
CO	933830	Active
CO	1795917	Active
CO	3311788	Active
CO	651818	Active
CO	453944	Active
CO	4072906	HH
CO	2374160	Active
CO	2191528	Active
CO	2288716	HH
CO	1508138	HH
CO	2699764	Active
CO	2967398	HH
CO	1587285	HH
CO	3580831	HH
CO	3867698	Retired
CO	4123919	HH
CO	1727311	HH
CO	991469	Active
CO	4888525	Active
CO	234377	Active
CO	2545568	HH
CO	1666850	Active
CO	1288982	Active
CO	23959	HH
CO	1418442	HH
CO	4315116	HH
CO	3578918	HH
CO	1098711	HH
CO	2315877	Active
CO	3670089	Active
CO	192661	HH
CO	3503331	Active
CO	4456614	Active
CO	4317310	Active
CO	2771827	Active
CO	2732724	HH
CO	3267896	Active
CO	1329011	HH
CO	2217903	HH
CO	2232444	Active
CO	3471881	Active
CO	4204591	HH
CO	341414	Retired
CO	2201490	Active
CO	4727778	Active
CO	2665208	Active
CO	1266146	HH
CO	1408452	Active
CO	3913381	HH
CO	3910670	Active
CO	2405741	Active
CO	2614416	Active
	4005737	Active
CO	4086029	Active
CO	2585545	HH
CO	1275887	HH
CO	4605562	Active
CO	4380362	HH
CO	2261847	Active
CO	1692490	HH
CO	1692490	Retired
CO	3417421	Retired
CO	1893509	HH
CO	2144846	Active
CO	4329402	Active
CO	437826	Active
CO	1208113	Active
CO	413149	Retired
CO	353811	HH
CO	343599	HH
CO	3453314	Retired
CO	3373362	HH
CO	216252	HH
CO	4430014	Active
CO	3061261	Active
CO	3845836	Retired
CO	37906	Active
CO	2346343	Active
CO	1618409	HH
CO	3145442	Active
CO	2313355	Retired
CO	4638201	HH
CO	1698324	Active
CO	4045795	Active
CO	4857052	Active
CO	2737085	HH
CO	1485136	HH
CO	2490217	Active
CO	1545841	HH
CO	4043684	Active
CO	3796700	HH
CO	1194918	Active
CO	4999009	Retired
CO	2521107	Active
CO	4701101	HH
CO	1313597	Retired
CO	2095717	Active
CO	2045887	Active
CO	3816270	HH
CO	96068	Active
CO	3033985	Retired
CO	720122	Active
CO	2640453	HH
CO	3625482	Active
CO	65666	HH
CO	714832	HH
CO	1584781	Active
CO	3547589	Active
CO	4254402	HH
CO	360492	HH
CO	4700706	Active
CO	579808	HH
CO	3385657	Retired
CO	4053088	HH
CO	331606	HH
CO	3829021	HH
